ID,tsne1,tsne2
82113,28.254562,41.796677
82124,15.268614,-4.0232778
82126,1.216227,8.767436
82129,36.029003,-30.680979
82130,25.442358,43.03239
82133,8.026673,1.1743488
82135,-27.253365,37.862247
82137,9.300314,-2.0311127
82138,-16.878897,27.431393
82140,-24.623777,-5.371009
82142,-12.183135,-29.26234
82144,1.3043052,0.39471906
82145,32.33333,-12.900034
82148,-46.581173,4.4487734
82150,-2.3819845,-37.153263
82153,6.5613365,18.604912
82156,-23.040876,35.16231
82157,3.1242943,-43.797943
82158,-1.2347091,-32.125134
82161,12.837264,37.802303
82162,-7.960341,-17.443151
82166,-0.6007134,-41.44849
82168,-28.872988,-11.423547
82170,-34.106873,-30.926256
82173,-21.929049,-14.483667
82179,9.91095,-4.7421803
82180,-10.966012,-13.720779
82182,9.658464,-47.108574
82184,-27.178057,-19.623232
82185,30.133656,32.296444
82187,-49.482662,-13.2209215
82188,-19.474968,-33.335575
82189,28.982752,10.414791
82190,18.93316,-21.492357
82193,-22.00284,-3.7639577
82195,16.148355,14.030283
82197,28.098244,-1.3324434
82199,-14.518112,20.47229
82200,-10.720177,-4.8039927
82203,-15.37583,-2.6658874
82206,1.7411758,-17.233894
82208,-33.80703,15.861959
82211,11.17387,-12.671568
82212,-10.613285,23.505787
82213,-40.632416,-0.45805085
82217,14.64522,-37.746784
82218,-20.753971,-24.911633
82219,25.870771,27.858435
82220,-8.5111,41.165283
82221,-5.3509965,51.377857
82222,-16.280111,0.5208416
82225,14.447538,28.742754
82226,-29.896034,-12.991578
82228,15.7780285,-3.5984235
82230,6.421522,-13.351847
82233,28.57566,19.140076
82235,4.376936,-10.849055
82236,10.963601,19.716677
82237,-7.544113,-3.8701549
82239,-3.0718622,14.651973
82242,24.137886,-9.750464
82244,-27.05717,42.716442
82245,-9.72409,-37.12995
82246,-3.5144608,-17.066082
82247,30.974485,-39.50212
82248,3.3417053,-1.525537
82251,-44.357437,0.3990323
82254,-35.53756,18.869654
82255,27.142033,19.515316
82256,-30.148453,-24.904423
82257,24.646336,13.335649
82260,-36.949276,-4.977412
82261,1.9240408,-17.578634
82263,1.275786,18.09462
82264,-7.6374645,-14.457383
82269,10.4879465,-31.935022
82270,-6.9492884,29.120647
82272,25.874474,22.558752
82276,39.804184,-7.9735446
82277,38.222637,26.318163
82278,-5.3929114,-2.3790386
82279,-39.662415,-15.83131
82280,-30.153149,-24.736462
82285,-20.222794,-8.728113
82286,-2.2702386,2.6423688
82287,13.567822,9.364384
82288,-10.174983,-3.987822
82289,-48.407253,7.4876204
82293,16.523699,-10.863156
82294,35.337597,-6.7549314
82298,-33.782215,-25.719372
82299,42.39613,3.0091565
82300,19.097794,32.286133
82303,47.451023,17.34392
82308,-31.265736,20.664019
82309,-24.196503,-40.60891
82311,-2.069265,35.157497
82312,-30.1076,-37.898216
82314,35.454052,-24.579472
82316,8.540171,-6.72916
82317,21.161137,-8.265449
82318,10.146276,-47.005554
82320,-27.715797,-36.181446
82321,5.1020403,-37.605694
82324,-9.006764,-27.71973
82325,-33.17954,-7.698741
82327,36.434036,32.062637
82328,-11.919218,16.251724
82331,27.917048,-42.938572
82332,26.062021,-7.1479053
82333,3.7803109,-13.864509
82335,34.956623,24.790325
82344,4.7943745,31.467
82346,-5.5854235,-3.698634
82347,-2.0516424,-14.431718
82349,-48.697845,10.929032
82351,11.881524,34.811844
82354,10.84985,46.32735
82357,20.54139,-39.753128
82361,0.8103877,45.48597
82363,5.4054995,-11.74237
82364,39.283707,-6.5531197
82365,-40.402725,25.71113
82366,3.0809834,-12.75518
82368,5.419204,19.117414
82370,21.63912,6.0816035
82371,24.712784,-2.9266121
82374,-4.4868913,40.35321
82375,-6.610242,7.3992796
82378,11.929559,-1.2395792
82380,30.04582,-3.4814568
82381,21.101774,-39.055935
82382,-39.22926,1.9627763
82383,24.931896,-14.257374
82384,35.079807,-38.5156
82385,41.931274,-20.195938
82387,32.826668,18.310099
82390,25.78475,22.740793
82391,-30.3453,-27.793411
82392,-4.858475,-39.732353
82393,-24.311995,-45.545483
82396,0.8886393,-35.004856
82397,5.575634,34.107006
82401,-49.52148,-12.870611
82403,-4.3030176,29.921585
82404,-1.2849389,-6.8595986
82405,18.805952,-41.524517
82407,45.396557,5.78208
82409,22.21872,-15.776359
82415,39.075703,12.892528
82416,5.787194,-2.096699
82418,-0.6264421,-9.351778
82419,41.010345,9.345399
82420,-0.123552926,2.432306
82421,36.76292,-9.477146
82424,21.179083,12.036139
82429,-24.958754,44.450203
82430,-7.1338463,8.512765
82431,18.09472,-31.518951
82432,29.10577,32.07839
82433,-36.79602,17.388594
82437,-0.29898655,0.7000781
82438,16.984383,7.8293233
82441,9.176902,-19.697159
82446,-7.7212195,34.991848
82449,17.350084,22.49631
82451,-6.3792596,-4.3797517
82452,-22.462723,-24.240643
82454,-1.5665978,-22.097393
82455,-38.080574,25.897377
82457,44.771206,6.2667866
82458,-15.054682,28.686111
82459,49.154625,-2.0065358
82462,31.95727,-15.974698
82465,37.64144,-11.854067
82467,-31.763073,0.5888741
82468,-36.002117,-4.0480075
82469,-28.115133,15.075725
82471,-16.916704,27.217505
82477,17.977669,-26.654936
82482,20.613327,16.446878
82483,-12.51822,39.35415
82485,23.402931,-15.552894
82487,10.566482,2.5646274
82488,28.843067,38.7737
82491,27.92403,7.627127
82492,19.74115,-13.257838
82493,-4.367841,18.894144
82496,25.455276,6.20888
82498,-24.243597,-22.646446
82500,-1.4199966,21.39266
82503,-12.230602,-5.8964353
82505,-18.859343,36.067863
82507,21.077522,-8.01607
82508,-36.49858,7.7084785
82511,29.122375,-17.190111
82515,-2.6157448,32.124588
82517,-30.860817,-22.750172
82519,-2.8144119,3.0085602
82520,-9.187466,-4.595222
82521,35.223583,-26.730898
82522,18.627726,-5.787168
82525,34.58206,-10.901536
82527,17.204279,-3.268662
82529,13.13776,10.957379
82532,-8.836977,1.3735089
82533,-24.20833,6.502562
82534,0.76731527,12.49651
82535,-26.564192,-13.2651825
82536,31.034185,-5.141379
82540,-7.765565,21.48524
82542,-4.935287,-4.7535157
82543,10.507048,-1.3259983
82546,-21.062874,36.73558
82548,39.20346,14.890607
82550,-14.943055,-11.827101
82552,-27.611166,26.978844
82554,-7.751829,24.383629
82555,23.789543,31.430885
82556,2.9685175,31.855179
82557,-26.135067,11.252203
82558,-11.097968,-41.151474
82560,12.672376,37.986427
82566,-0.07284221,43.2579
82571,2.6877713,0.34437656
82574,-9.749761,-24.051163
82576,-9.246671,5.2282114
82577,-40.307926,0.9218509
82578,3.8276198,-6.594577
82579,-22.210793,-28.012367
82580,-4.4541454,-12.110114
82584,25.11219,29.112692
82586,-33.742638,0.45775673
82589,-2.494547,-3.6590412
82590,24.916906,-13.86382
82592,25.521744,14.469763
82595,-7.1102905,-5.916884
82596,23.162848,-1.9848317
82599,17.269163,27.385265
82600,0.8724643,20.323408
82602,-2.5560877,14.523472
82604,-15.125506,32.756813
82607,-9.085938,-6.1798286
82610,-3.7224627,30.35202
82613,-23.156824,35.600117
82615,8.402177,7.6212482
82619,16.233746,-29.95445
82620,-26.696377,10.313611
82624,24.87718,23.280724
82630,-14.950891,-29.068886
82631,-47.982716,-1.276026
82633,-25.230583,39.340107
82635,-10.96304,-25.388256
82636,2.570762,-36.3893
82638,-43.43239,-19.907501
82639,-20.273964,13.79195
82640,-38.623837,26.251787
82641,10.431848,21.588799
82643,2.6013265,-24.240496
82648,6.141678,-17.000074
82649,30.820883,-0.98124784
82651,-20.373505,39.679478
82652,-24.141848,-6.32846
82653,-12.959552,-38.49627
82655,-29.484562,31.401983
82656,-22.808119,7.4928656
82657,17.717047,3.7068949
82659,28.91478,-0.02443339
82662,-33.000923,39.28092
82665,11.363412,-19.733248
82667,-42.326,17.026375
82668,30.06496,17.639326
82669,-49.435047,-13.591826
82673,30.8759,-0.39745325
82675,-44.321117,-13.959342
82676,26.931536,32.231503
82677,21.20992,-30.060562
82678,-17.903854,-18.344814
82680,-32.689476,5.24329
82681,-1.8725225,7.0811467
82683,32.60363,35.644623
82685,-23.911621,-34.3261
82686,-11.5970955,-32.868835
82687,-46.397373,22.286888
82689,-14.987068,-10.854084
82691,27.074932,5.2854004
82693,-8.569306,-2.2334385
82694,-20.670622,4.8980145
82695,0.33774477,-45.139324
82702,-14.29482,-36.865967
82703,2.8814442,19.622627
82705,-7.6037717,-36.2322
82710,1.8204954,-38.097874
82712,17.567709,-27.746738
82714,31.22506,-34.475742
82716,33.421623,-18.03345
82717,-41.233208,-6.3908753
82719,37.399265,1.0535586
82722,-6.974726,4.752196
82723,-33.817326,-28.528484
82726,16.717169,-27.391499
82728,-29.510553,36.751545
82730,19.936329,-22.088877
82732,-4.580728,-3.1822717
82735,15.298496,9.684403
82736,4.4483476,-43.45427
82739,6.332932,11.244942
82741,17.839624,10.129972
82746,15.714037,-8.009442
82747,-8.985743,4.306316
82749,-26.647408,-14.004711
82750,18.032326,-17.852463
82751,-13.611213,1.8812311
82755,-2.205784,-14.385118
82757,-44.952087,-25.54794
82758,-34.160324,-11.059406
82759,-38.72764,-24.303347
82760,16.2635,-2.6418276
82761,-0.75870675,5.326649
82762,-3.166238,-22.931664
82767,3.38914,35.19949
82770,-42.66293,28.566673
82771,-8.885661,4.4396753
82772,8.017446,-16.206318
82773,19.673325,10.623429
82774,-16.890635,8.776061
82775,26.625803,13.115952
82776,-1.1941242,33.77276
82777,-8.869709,0.671613
82778,-34.99408,-16.195244
82779,-26.285631,-36.875847
82781,11.846126,30.596985
82782,-15.33506,-9.397821
82783,-11.990604,35.98616
82784,-8.754658,0.5779033
82786,25.781418,-23.448092
82789,9.124246,-16.147213
82790,10.041825,-19.970232
82791,2.727932,-50.264072
82793,23.110928,28.949997
82794,-30.87159,36.216015
82795,-16.767738,-22.225311
82796,11.236742,-21.502306
82797,32.798836,-11.609978
82799,29.178827,-16.998007
82801,-1.7348795,4.4696894
82805,16.752817,18.539925
82807,9.463216,-41.164436
82811,-0.12628964,5.399172
82814,-14.922801,23.338617
82815,4.182748,10.759268
82816,3.3672168,-30.768547
82819,-23.684986,10.844884
82820,-44.457577,11.516044
82821,-35.69902,-9.92639
82823,15.624093,39.13815
82824,15.644712,-6.7522554
82826,-12.025937,1.687649
82827,-39.26966,-6.2727184
82833,28.982195,-4.237078
82835,-11.375637,-21.911203
82837,14.30892,2.7474442
82838,23.492586,23.726303
82840,-10.763089,-8.276771
82841,14.629978,-43.957985
82844,13.405885,16.284342
82846,-3.3493295,-5.1986876
82847,-5.2159233,15.956066
82848,8.196009,29.448141
82849,5.510543,49.805935
82850,32.511997,11.763056
82851,6.3534813,-18.801962
82856,-11.279087,23.904
82857,1.4428273,24.898474
82858,11.558075,-17.942327
82859,-16.712658,-0.7054366
82861,-1.072587,4.3832765
82862,-20.739674,0.2290274
82863,2.8342621,-46.847515
82864,36.02927,-30.680696
82867,-40.348087,10.341911
82868,-22.750967,20.617958
82869,-35.808758,-0.99599165
82872,17.831842,17.542461
82875,17.6041,22.924288
82877,-18.215359,-21.687344
82878,27.062494,-15.284052
82883,-7.2178593,-36.5659
82884,-13.558173,-3.474427
82886,3.8821228,4.8842897
82890,-28.181929,-4.565211
82891,-49.59445,11.273516
82892,17.882744,-46.727875
82893,14.390122,-11.860199
82894,40.944817,-30.583622
82896,32.584057,-15.870851
82897,38.902477,23.518751
82899,1.3712505,34.010372
82902,-13.031159,21.838572
82903,-26.56968,-13.413232
82905,12.349889,-36.51579
82907,40.245213,-9.381256
82910,-36.242725,12.860625
82912,-12.660871,-3.4731696
82913,38.902477,23.518747
82915,7.8305264,21.397015
82917,2.8743756,-38.71905
82920,10.4151945,29.118801
82921,-16.98003,-4.411306
82922,14.03456,-21.057695
82924,-21.085398,28.605492
82925,-26.90104,-14.617801
82926,38.83999,-30.804546
82928,-3.3594282,6.658886
82932,10.744337,24.836056
82935,-29.978563,12.4082575
82943,-19.544477,-20.535463
82946,5.029879,7.980459
82950,15.834126,-23.221699
82951,31.673342,4.631148
82952,30.920387,6.397263
82954,32.0885,15.951614
82955,-14.451638,-35.387375
82960,-1.2135527,30.87303
82961,-44.15399,-1.9093004
82963,47.043156,11.342545
82965,5.55914,31.011927
82971,25.094421,-37.832912
82973,43.031376,15.424439
82974,39.202972,14.89097
82975,-12.288182,-27.540207
82976,24.097351,-37.770584
82979,12.414015,0.73552126
82983,24.609512,28.837729
82984,25.781418,-23.448092
82986,9.201532,-16.141563
82987,-17.33687,-12.882667
82993,32.004528,5.0030594
82994,-19.984581,-45.42877
82995,0.5952309,18.692724
82996,0.64885545,4.039393
82997,25.254692,4.271792
82998,6.1377273,-17.859882
83000,-7.366054,1.542026
83002,7.6053934,26.983875
83006,-5.601311,-3.4827318
83009,-43.43721,-19.236294
83010,-2.9154506,-49.550068
83012,-5.324722,3.4525595
83013,1.8655318,11.981593
83015,45.722733,-9.957955
83018,-39.73212,10.118193
83019,18.681946,11.481445
83020,20.667967,-8.102041
83026,40.48622,16.832724
83028,-4.574111,10.086713
83029,7.9597526,10.391946
83030,43.96523,-0.3592332
83031,15.870131,-16.343386
83032,14.49102,47.139427
83033,-6.3661814,-16.335321
83035,-19.698858,-25.807045
83036,36.089375,30.953127
83038,-20.739876,24.909489
83040,-40.47282,-12.121996
83042,-3.731603,-35.647434
83043,48.39245,-18.080717
83044,-19.591644,-19.420628
83045,0.5765898,-9.890157
83046,11.302913,38.778942
83050,20.675875,-39.603813
83051,19.157959,-5.7297487
83054,-16.312555,3.146809
83055,-15.8587885,40.3889
83058,-32.407307,-19.59972
83060,-24.851473,-0.017801536
83063,-2.2204292,14.763621
83064,-0.69407296,-13.115879
83065,10.018987,-5.0179067
83068,21.612442,7.2816873
83071,44.30638,-27.360584
83072,-31.106947,-21.367947
83075,27.794039,33.30327
83076,41.39722,-16.90118
83080,-15.000539,-28.990396
83081,13.88427,-20.24063
83082,-31.587795,-2.326362
83083,0.90927815,-10.828027
83084,14.174145,1.1842747
83086,18.545544,-0.8695242
83087,-14.658952,33.046677
83089,17.13569,38.71397
83090,-31.76626,0.50927913
83091,-33.720222,6.3264413
83095,15.234681,-37.07996
83096,16.852943,3.1187084
83097,12.644073,-27.984932
83100,31.65074,6.531534
83103,-36.585358,11.962216
83109,-18.173203,32.189236
83112,-23.519337,11.776432
83113,33.00286,5.6877985
83120,16.190151,-27.700727
83121,-18.242683,18.537119
83122,17.398033,-22.368898
83124,34.38959,24.29389
83125,29.16587,1.7404673
83126,45.7768,-23.647812
83128,31.17118,9.833578
83129,50.455093,11.119121
83130,11.100023,6.2668424
83132,17.739798,39.199337
83134,19.925478,39.3741
83137,-11.191303,-13.845592
83138,42.48044,6.3725157
83139,12.744589,-33.35089
83140,29.847757,-2.102053
83143,-47.971428,-1.2668506
83145,44.816074,24.892822
83146,-1.1322829,-10.367988
83147,-13.896202,-34.8003
83148,29.951729,15.210168
83149,-3.3018618,-5.0395174
83151,-12.7681465,-11.45855
83152,6.1169457,-5.683993
83153,-40.393383,8.398295
83155,-20.006025,-5.121283
83157,34.24113,14.444743
83158,-13.027974,-22.524616
83159,-25.79773,-2.2404604
83160,4.191797,-20.413755
83163,-33.963875,23.726547
83164,-16.389557,-2.7121997
83165,34.005222,-3.2035315
83167,-2.325437,-8.696303
83168,-19.334778,-7.8397274
83175,8.468374,1.4261222
83180,48.201714,-2.4897332
83181,-9.644115,-0.37815982
83182,7.235412,-24.151392
83186,-32.773754,-12.699322
83187,10.389806,-20.412209
83194,33.373283,-24.895021
83196,12.629534,-28.394844
83197,-31.6684,-8.7314
83198,35.34121,-6.7878623
83199,21.977907,27.21213
83201,-22.51411,32.878914
83203,15.173616,-1.9732081
83204,-0.21740605,10.034556
83206,7.5229683,-42.252132
83210,5.457366,-11.751513
83211,-24.875372,-24.8395
83213,15.65653,-43.62589
83214,14.122087,30.182642
83215,-41.2045,-29.875496
83216,-17.730536,-0.52166086
83217,-28.387676,12.191997
83218,-20.958769,11.275353
83220,-44.70254,8.025641
83225,-19.762426,-33.016155
83227,-23.739517,35.203186
83230,-4.278729,-0.11741631
83231,-2.144648,12.051297
83234,-21.932125,7.0688396
83235,-40.295055,7.1043983
83238,-14.576539,1.5795773
83239,-39.45199,19.422838
83243,-27.784,-35.571487
83246,-5.64785,-44.53534
83248,22.606243,-13.542658
83251,-22.212719,-28.492334
83252,41.44321,-22.66094
83255,-2.7365632,2.4542952
83258,4.2012987,14.489316
83262,35.31186,-23.84363
83264,-48.29734,7.503931
83265,38.400322,-18.346182
83270,-15.661564,-33.825985
83271,7.758162,0.23597863
83272,-34.93813,14.645902
83273,-3.767154,10.049633
83274,-16.483143,-6.5957003
83277,17.30086,-27.85258
83279,-8.261533,33.80251
83281,38.770348,-15.664387
83284,-4.087703,19.266966
83285,-39.65859,-19.011347
83288,23.799175,15.4906025
83292,1.1026723,1.7121133
83294,6.7875133,-21.671677
83296,18.022484,2.724063
83298,-21.534172,7.0388546
83299,-28.42436,-10.65436
83300,18.730862,23.758844
83304,-12.762237,14.109381
83306,31.456339,29.078203
83308,28.667217,-36.03768
83309,6.9312053,6.626841
83313,17.729965,-6.8769374
83316,-19.192812,-33.530533
83319,-41.19418,3.2276165
83320,-32.13674,15.918838
83322,-30.565588,-7.3518496
83324,29.1389,-15.747354
83328,-24.871881,19.987486
83332,28.469336,-11.543404
83333,27.343874,-41.707813
83336,-16.937153,27.137848
83338,47.412415,-14.081723
83343,-5.0986333,-11.381499
83344,40.92637,-10.733369
83347,7.8753457,35.8707
83348,-32.78151,-12.290063
83349,-23.924212,-34.25715
83352,-14.400941,48.059265
83353,8.770037,14.12511
83354,13.328058,15.865772
83359,-28.130062,37.384907
83361,-4.2716427,1.1459101
83364,-38.643955,16.3527
83368,-29.03525,30.533688
83374,-10.637518,14.938612
83375,20.682314,19.920073
83377,35.615543,18.60702
83387,-40.310455,25.130257
83391,12.800798,-2.959221
83392,6.362073,0.84916246
83394,50.668133,-0.6063377
83396,13.626285,-7.566399
83398,-19.023067,-47.77826
83401,36.52526,13.112257
83403,31.42252,21.562057
83404,3.7323318,-4.664495
83405,-30.283648,2.872936
83407,18.974794,32.36277
83409,7.1545568,-1.7748337
83410,1.4653375,-44.686447
83411,-25.004583,11.495002
83414,-13.850589,6.2302055
83416,32.94612,17.887901
83417,-28.905067,-34.95559
83418,3.9173455,4.297663
83419,40.92612,-22.892706
83421,34.74638,-0.2818814
83424,0.12416852,-13.563616
83425,-44.076214,0.11499274
83427,-9.305701,12.237291
83428,17.328445,-4.7490683
83432,-9.702866,-45.501183
83434,-19.95278,38.298317
83435,-18.484646,-8.210055
83437,-17.668734,5.6123405
83440,0.75129247,5.2652445
83443,44.28455,-2.7364395
83448,-7.879026,-0.7405944
83452,-40.431454,25.697224
83460,-28.242746,-4.5288386
83461,-17.299522,11.151866
83462,20.590307,-44.497124
83463,8.261382,43.381058
83465,-12.905028,31.362814
83467,27.186964,-41.33705
83469,-9.216378,15.085648
83470,-0.2909677,31.416733
83471,32.18377,12.435413
83472,29.948532,-3.5991821
83475,-32.780506,-12.255381
83476,-46.42285,3.7302897
83480,-0.49765217,9.50963
83482,44.39935,17.357143
83483,-22.25369,2.1180444
83485,-11.946435,-43.15055
83495,15.23503,-20.122597
83496,-4.08319,-9.804087
83497,41.726997,-19.26466
83499,-2.1981037,-14.938829
83500,42.1896,8.203337
83501,-5.2538147,42.785515
83503,44.475464,-12.644779
83504,48.629448,5.2436676
83506,-20.423256,13.441328
83507,32.166153,29.917685
83508,11.595345,46.816547
83509,-2.0628679,9.086297
83510,-4.2870626,19.376696
83512,-14.974157,-11.272976
83513,4.5794044,-18.711153
83514,-9.305573,-27.38653
83517,-9.388271,-8.701071
83519,12.522921,20.077585
83521,24.34674,9.949223
83524,-11.217923,29.573423
83526,-18.712543,-0.8594339
83527,-45.378716,1.9481897
83530,-35.570305,-7.617437
83533,-6.8172603,-11.558738
83535,-28.383993,12.100333
83536,-28.776016,-23.2045
83537,-41.26719,10.521586
83539,-3.5493019,22.135088
83544,-44.17472,0.21028258
83547,3.790062,4.8252444
83549,-39.043777,13.177041
83553,31.520796,-2.484626
83557,-13.657588,-5.443014
83560,-11.169612,39.548565
83567,-39.272434,-18.330692
83573,18.89065,-21.229069
83574,-20.594494,11.652493
83575,-8.25268,-31.561457
83577,23.720205,5.856179
83578,-13.988053,10.588322
83579,-41.86331,12.3849535
83581,8.9871645,18.95445
83582,-38.055187,-9.980806
83584,0.08422216,35.234676
83585,-15.553036,-15.532565
83586,35.07983,-38.515575
83587,33.52992,-15.712277
83588,47.451286,17.342243
83590,14.159195,30.09609
83591,6.0534163,-38.016003
83593,-20.964533,-21.76628
83595,16.315168,-8.491386
83596,12.961778,28.120272
83597,-12.719743,-32.5127
83599,39.162758,-2.0752742
83601,27.702085,27.714636
83602,-9.645622,-45.50732
83604,-5.996936,-6.6637917
83608,-24.627485,-45.521423
83609,-0.1645638,11.893955
83610,5.727887,32.562584
83611,28.629253,-27.880497
83612,7.158663,-1.3335217
83613,-22.294552,-27.030289
83614,-7.4961715,14.224513
83619,-36.107327,4.839385
83620,24.740828,6.851353
83621,1.8810506,11.859417
83622,-15.439359,37.644722
83623,-2.7879725,13.733153
83627,2.005154,-22.309341
83628,-8.029313,50.76957
83630,-11.773359,1.2944213
83633,-18.434803,-4.8416047
83634,-29.608467,-20.05594
83635,-32.979996,39.28594
83636,-3.3741307,34.171513
83637,-19.023067,-47.77826
83639,-5.214891,-28.297792
83641,2.972641,41.31571
83642,5.6490383,-51.205296
83644,-38.10432,-3.675035
83649,-14.048455,16.252913
83650,21.762213,18.27946
83654,45.776802,-23.647812
83655,16.434313,-7.2158155
83658,16.00067,-30.281343
83661,38.022854,-5.040714
83663,-2.648936,-10.529018
83664,12.672609,-4.5888677
83665,-21.5434,10.405028
83666,-10.163188,-17.125135
83668,8.275192,-12.827781
83669,25.943195,2.546685
83671,-33.06375,7.736737
83673,-23.194279,37.022488
83675,6.1211886,-16.85942
83679,-36.35233,-27.000038
83681,-29.037107,-22.69646
83683,-5.98889,-19.113161
83684,-17.115566,3.6929836
83686,10.1464615,-5.7049284
83687,-33.51341,-11.291849
83689,19.240517,43.7449
83690,-0.5454458,-3.250445
83692,16.198442,15.560541
83694,-0.07180694,9.551127
83696,24.91599,17.03338
83698,26.348402,24.969894
83699,1.201965,-25.197742
83701,12.913696,31.070179
83702,-4.4781766,0.8133699
83705,33.251583,3.2854605
83706,-14.939278,-25.808187
83707,-23.261301,-0.58528775
83713,14.554962,27.020376
83714,-48.059643,0.949289
83715,8.137551,-12.219135
83716,-17.365292,20.565042
83717,32.04699,-28.41837
83723,-5.4032307,43.95731
83724,-7.5125623,-11.571812
83726,13.670011,1.3242946
83729,-31.56317,17.751656
83732,-3.5924592,22.033056
83733,31.380354,19.113346
83734,3.4020712,1.3170155
83735,29.05331,-15.613067
83736,41.442345,-12.075761
83738,4.5341144,18.622387
83739,8.243106,43.40483
83740,-16.148685,-4.0661488
83745,-21.4407,-27.176287
83746,-31.253813,29.744349
83749,-28.086597,1.2694424
83750,12.135323,-20.202456
83751,31.86934,-1.8813306
83752,3.9097638,-12.164059
83753,30.40091,25.440823
83757,-9.597592,-19.196169
83759,-26.186169,5.0323777
83764,-4.573619,8.067777
83765,10.219341,0.6871801
83766,-25.410204,16.009361
83768,-36.609802,10.843164
83772,-1.121488,50.999863
83773,45.455807,5.737451
83774,6.305771,-25.880907
83776,-17.451637,-0.8347215
83778,-36.69049,23.543467
83779,-14.051129,34.870728
83780,-8.499555,-25.716887
83781,-1.1844393,9.120479
83784,-4.394707,-3.1325016
83788,-12.257516,13.048796
83790,-17.328754,-27.372059
83792,2.8233154,24.038889
83793,14.059703,20.41634
83794,-23.224749,4.78346
83797,-8.856551,-29.840483
83798,-43.7812,-0.19065113
83799,1.4468757,34.35717
83800,34.839638,21.644173
83803,-14.57865,-4.462194
83804,-36.741024,-9.366791
83805,8.794396,-13.977716
83806,-9.022088,26.485443
83809,31.924025,4.9122386
83810,-2.2458777,-38.40963
83812,-29.771618,-12.247879
83814,23.23753,23.688988
83816,-19.293737,-12.3203535
83818,3.853296,-17.842918
83820,11.362111,-2.792579
83821,16.77665,34.85835
83824,32.603733,35.6442
83825,40.24287,13.229386
83833,21.801708,27.278017
83840,-33.595646,-1.6890622
83842,1.7646034,-7.7032313
83843,1.8313148,33.949005
83844,-17.185047,-2.1752877
83845,-10.822033,-19.52267
83846,42.355427,-3.1545496
83847,50.224068,-9.798071
83848,7.7979054,-25.151484
83851,31.533716,-2.5363803
83855,41.72138,-25.263416
83856,10.757072,16.099216
83857,1.0948732,-15.998282
83858,-8.449638,29.853552
83860,-26.370441,-6.2182274
83862,-12.886172,-32.351776
83863,-13.390447,5.344608
83864,-12.354588,0.89620084
83866,44.306328,-27.360987
83872,34.055042,10.260039
83873,18.462969,-7.8960776
83874,-3.564521,26.481882
83876,10.83954,12.511854
83878,30.874178,-17.75719
83879,-10.899343,-2.9154239
83880,19.231136,6.8731585
83881,1.8050402,-7.6084876
83887,6.328375,22.543003
83889,50.455063,11.119121
83893,16.205126,11.313713
83894,26.79945,18.396978
83899,10.231716,12.914331
83905,15.687832,-49.684635
83906,-49.59445,11.273516
83907,2.5697937,-11.579934
83909,-11.497177,6.324529
83910,48.574318,14.052335
83911,-35.38825,32.219646
83912,14.604815,-9.647258
83913,9.986951,25.359766
83915,18.831282,23.76606
83916,13.745502,-15.178614
83918,-14.595608,27.081678
83919,48.574318,14.052335
83925,-4.241828,9.225183
83926,-37.903343,-15.087006
83928,40.042366,16.043964
83929,-30.61507,23.677958
83930,-28.164001,1.4208739
83931,-22.975006,-17.274208
83933,3.4316173,-6.797267
83935,29.06606,-12.586837
83936,-4.9346004,31.99798
83937,9.427764,7.904108
83938,-6.562187,-30.685095
83941,11.914737,34.773224
83945,25.781418,-23.448092
83946,0.6616105,-1.104179
83947,-3.6558354,17.442135
83948,-9.910591,-12.820722
83951,-14.0798,-34.849297
83952,-41.356655,3.1256034
83954,12.568935,5.244191
83955,-1.3041619,21.614246
83959,-8.765303,-46.28743
83962,-1.9846351,20.03856
83965,15.468727,36.822952
83967,-25.361092,-37.50817
83976,35.27869,-21.107143
83977,-4.1295595,12.959562
83982,18.433275,-12.354656
83987,-20.264854,-36.948433
83988,2.6060596,-10.689624
83993,27.77651,7.6072793
83998,-12.040639,35.96731
84000,31.480675,4.389227
84001,-28.030008,-7.409016
84002,3.0274205,-0.31364125
84003,6.7094126,-11.35777
84007,-48.595356,15.54745
84009,-20.448406,-22.38774
84010,24.702833,-8.932072
84013,1.2250797,-8.761792
84015,-31.461569,13.502453
84017,27.076826,24.311852
84018,12.358225,16.786036
84019,36.21317,8.368765
84021,-2.6957831,-19.41981
84026,-4.3496847,-27.499758
84027,8.7285795,-4.239838
84028,8.550928,2.725992
84029,19.077988,-25.910725
84031,-26.098299,10.932531
84038,31.26116,27.956543
84046,2.9263544,31.959105
84047,18.637737,43.59757
84048,3.6582594,-3.9932947
84051,29.57934,-14.383585
84053,-3.7368002,17.835114
84055,0.06647479,50.81334
84058,-40.67578,11.824609
84059,-15.564356,-15.6064625
84062,5.421711,-12.584639
84065,15.848645,38.948887
84066,-1.0168465,-20.534708
84067,26.500107,-13.843633
84068,5.037567,33.577152
84070,9.837125,42.613106
84071,47.459038,-14.073673
84074,-6.5706773,-23.631512
84075,32.37581,8.310565
84076,3.1001585,42.122715
84080,-16.288355,28.06097
84082,23.120295,8.128389
84083,-26.416426,38.316975
84084,8.286524,-28.006618
84087,-0.5406761,-35.43008
84089,27.902617,-42.908894
84090,-0.36517102,23.46396
84091,40.939644,9.390595
84092,22.315948,4.1170197
84093,-16.208223,-3.2500622
84095,16.85266,6.139022
84099,11.847121,6.9395404
